"cluster","expert","vol_cluster","vol_expert","vol_common","pct_cluster_covered","pct_expert_covered","jaccard"
"cluster_1","Early.Adopter",5,6,2,40,33.3333333333333,22.2222222222222
"cluster_1","Uninterested",5,5,4,80,80,66.6666666666667
"cluster_1","Homo.Economicus",5,3,3,60,100,60
"cluster_1","Fearful",5,7,5,100,71.4285714285714,71.4285714285714
"cluster_1","Stubborn",5,5,4,80,80,66.6666666666667
"cluster_1","Influencer",5,5,2,40,40,25
"cluster_1","Careful",5,7,5,100,71.4285714285714,71.4285714285714
"cluster_2","Early.Adopter",5,6,5,100,83.3333333333333,83.3333333333333
"cluster_2","Uninterested",5,5,1,20,20,11.1111111111111
"cluster_2","Homo.Economicus",5,3,1,20,33.3333333333333,14.2857142857143
"cluster_2","Fearful",5,7,3,60,42.8571428571429,33.3333333333333
"cluster_2","Stubborn",5,5,2,40,40,25
"cluster_2","Influencer",5,5,4,80,80,66.6666666666667
"cluster_2","Careful",5,7,3,60,42.8571428571429,33.3333333333333
