"cluster","expert","vol_cluster","vol_expert","vol_common","pct_cluster_covered","pct_expert_covered","jaccard"
"cluster_1","Early.Adopter",5,6,2,40,33.3333333333333,22.2222222222222
"cluster_1","Uninterested",5,5,4,80,80,66.6666666666667
"cluster_1","Homo.Economicus",5,3,3,60,100,60
"cluster_1","Fearful",5,7,5,100,71.4285714285714,71.4285714285714
"cluster_1","Stubborn",5,5,4,80,80,66.6666666666667
"cluster_1","Influencer",5,5,2,40,40,25
"cluster_1","Careful",5,7,5,100,71.4285714285714,71.4285714285714
"cluster_2","Early.Adopter",6,6,5,83.3333333333333,83.3333333333333,71.4285714285714
"cluster_2","Uninterested",6,5,2,33.3333333333333,40,22.2222222222222
"cluster_2","Homo.Economicus",6,3,2,33.3333333333333,66.6666666666667,28.5714285714286
"cluster_2","Fearful",6,7,4,66.6666666666667,57.1428571428571,44.4444444444444
"cluster_2","Stubborn",6,5,3,50,60,37.5
"cluster_2","Influencer",6,5,4,66.6666666666667,80,57.1428571428571
"cluster_2","Careful",6,7,4,66.6666666666667,57.1428571428571,44.4444444444444
