left_id,right_id,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants
KM1,EFA1,8,8,2,25,25,14.285714285714286,det_13_technical_fit; det_17_adherence
KM1,EFA2,8,8,0,0,0,0,
KM1,EFA3,8,8,3,37.5,37.5,23.076923076923077,det_11_knowledge; det_14_environmental_concerns; det_17_adherence
KM1,EFA4,8,8,1,12.5,12.5,6.666666666666667,det_15_self_satisfaction
KM1,EFA5,8,8,1,12.5,12.5,6.666666666666667,det_08_trust
KM1,EFA6,8,8,6,75,75,60,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_32_own_significance
KM2,EFA1,15,8,3,20,37.5,15,det_10_cost_efficiency; det_13_technical_fit; det_17_adherence
KM2,EFA2,15,8,0,0,0,0,
KM2,EFA3,15,8,7,46.666666666666664,87.5,43.75,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_17_adherence; det_26_novelty
KM2,EFA4,15,8,3,20,37.5,15,det_09_safety; det_10_cost_efficiency; det_15_self_satisfaction
KM2,EFA5,15,8,3,20,37.5,15,det_04_added_value; det_08_trust; det_12_own_competence
KM2,EFA6,15,8,8,53.333333333333336,100,53.333333333333336,det_04_added_value; det_06_climate_protection; det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_32_own_significance
KM3,EFA1,8,8,2,25,25,14.285714285714286,det_10_cost_efficiency; det_17_adherence
KM3,EFA2,8,8,0,0,0,0,
KM3,EFA3,8,8,4,50,50,33.333333333333336,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_17_adherence
KM3,EFA4,8,8,5,62.5,62.5,45.45454545454545,det_09_safety; det_10_cost_efficiency; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness
KM3,EFA5,8,8,0,0,0,0,
KM3,EFA6,8,8,3,37.5,37.5,23.076923076923077,det_15_self_satisfaction; det_16_commitment; det_17_adherence
KM4,EFA1,15,8,4,26.666666666666668,50,21.05263157894737,det_10_cost_efficiency; det_13_technical_fit; det_17_adherence; det_18_autonomy
KM4,EFA2,15,8,1,6.666666666666667,12.5,4.545454545454546,det_18_autonomy
KM4,EFA3,15,8,5,33.333333333333336,62.5,27.77777777777778,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_17_adherence
KM4,EFA4,15,8,7,46.666666666666664,87.5,43.75,det_09_safety; det_10_cost_efficiency; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties
KM4,EFA5,15,8,3,20,37.5,15,det_04_added_value; det_08_trust; det_21_rights_and_duties
KM4,EFA6,15,8,7,46.666666666666664,87.5,43.75,det_04_added_value; det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_32_own_significance
KM5,EFA1,12,8,2,16.666666666666668,25,11.11111111111111,det_07_legal; det_13_technical_fit
KM5,EFA2,12,8,0,0,0,0,
KM5,EFA3,12,8,3,25,37.5,17.647058823529413,det_12_own_competence; det_14_environmental_concerns; det_26_novelty
KM5,EFA4,12,8,2,16.666666666666668,25,11.11111111111111,det_15_self_satisfaction; det_21_rights_and_duties
KM5,EFA5,12,8,5,41.666666666666664,62.5,33.333333333333336,det_04_added_value; det_07_legal; det_08_trust; det_12_own_competence; det_21_rights_and_duties
KM5,EFA6,12,8,7,58.333333333333336,87.5,53.84615384615385,det_04_added_value; det_06_climate_protection; det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_32_own_significance
KM6,EFA1,9,8,0,0,0,0,
KM6,EFA2,9,8,0,0,0,0,
KM6,EFA3,9,8,4,44.44444444444444,50,30.76923076923077,det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_26_novelty
KM6,EFA4,9,8,3,33.333333333333336,37.5,21.428571428571427,det_09_safety; det_15_self_satisfaction; det_20_coziness
KM6,EFA5,9,8,2,22.22222222222222,25,13.333333333333334,det_04_added_value; det_08_trust
KM6,EFA6,9,8,5,55.55555555555556,62.5,41.666666666666664,det_04_added_value; det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_32_own_significance
