analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
RENOVISOR,25,RENOVISOR,EUROPE,25,rv__5a2310ebdf5bd00001b37474,rv,concerns2;decision,Content_Export_RV-Concerns_2__166.xlsx;Content_Export_RV-Decision_956.xlsx,5a2310ebdf5bd00001b37474,5a2310ebdf5bd00001b37474,NA,PL,PL,eastern_europe,35_44,female,employed,usable_partial,TRUE,TRUE,31,NA,83,60,62,51,64,76,90,88,93,81,70,60,85,70,60,80,79,63,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55
RENOVISOR,26,RENOVISOR,EUROPE,26,rv__5a2dbc92e2032600017f4b1d,rv,decision,Content_Export_RV-Decision_956.xlsx,5a2dbc92e2032600017f4b1d,5a2dbc92e2032600017f4b1d,NA,DE,DE,western_europe,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,NA,69,NA,NA,NA,NA,57,59,NA,76,60,NA,60,NA,80,55,62,NA,85,64,59,NA,NA,NA,54,52,NA,NA,NA,NA,NA,57
RENOVISOR,27,RENOVISOR,EUROPE,27,rv__5abb9bcff69e940001d9171e,rv,decision;energy_crisis,Content_Export_RV-Decision_956.xlsx;Content_Export_RV-Energy_Crisis_157.xlsx,5abb9bcff69e940001d9171e,5abb9bcff69e940001d9171e,NA,PL,PL,eastern_europe,18_24,female,employed,usable_complete,TRUE,TRUE,32,100,100,100,79,100,76,100,100,100,100,100,100,100,78,100,100,100,76,100,100,100,52,55,NA,68,60,72,68,65,52,57,100
RENOVISOR,29,RENOVISOR,EUROPE,29,rv__5aeb24e22bd17300018779f2,rv,decision,Content_Export_RV-Decision_956.xlsx,5aeb24e22bd17300018779f2,5aeb24e22bd17300018779f2,NA,EE,OTHER_COUNTRIES,northern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,51,100,62,NA,76,51,61,61,51,58,56,80,64,NA,89,53,NA,NA,55,63,57,NA,NA,55,56,NA,71,58,NA,53,NA,92
RENOVISOR,30,RENOVISOR,EUROPE,30,rv__5af6e439672ea800010d4e92,rv,decision,Content_Export_RV-Decision_956.xlsx,5af6e439672ea800010d4e92,5af6e439672ea800010d4e92,NA,NA,UNKNOWN,unknown,unknown,unknown,unknown,usable_complete_limited_metadata,TRUE,TRUE,32,100,NA,80,70,100,NA,100,100,NA,100,75,100,100,NA,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RENOVISOR,31,RENOVISOR,EUROPE,31,rv__5b0710e7a84dcf0001beee8a,rv,decision,Content_Export_RV-Decision_956.xlsx,5b0710e7a84dcf0001beee8a,5b0710e7a84dcf0001beee8a,NA,GB,GB,northern_europe,55_64,female,employed,usable_complete,TRUE,TRUE,32,85,94,91,76,82,NA,NA,55,NA,84,74,57,87,52,65,58,60,61,73,66,66,NA,NA,NA,69,NA,NA,NA,56,NA,NA,NA
RENOVISOR,32,RENOVISOR,EUROPE,32,rv__5b0f27321e55760001b9a8a5,rv,decision,Content_Export_RV-Decision_956.xlsx,5b0f27321e55760001b9a8a5,5b0f27321e55760001b9a8a5,NA,GB,GB,northern_europe,45_54,female,employed,usable_partial,TRUE,TRUE,31,61,81,NA,62,62,81,92,57,66,91,80,77,65,75,68,71,73,65,91,85,79,NA,58,NA,75,NA,67,NA,NA,NA,NA,67
RENOVISOR,35,RENOVISOR,EUROPE,35,rv__5b3f242f9c2ec600014ef9fc,rv,decision,Content_Export_RV-Decision_956.xlsx,5b3f242f9c2ec600014ef9fc,5b3f242f9c2ec600014ef9fc,NA,IT,IT,southern_europe,45_54,female,self_employed,usable_complete,TRUE,TRUE,32,100,75,75,100,100,NA,75,80,100,85,100,60,55,NA,70,70,80,90,100,100,60,60,65,NA,75,60,NA,NA,NA,NA,NA,NA
RENOVISOR,36,RENOVISOR,EUROPE,36,rv__5b472672d4c93b00019bbc49,rv,decision,Content_Export_RV-Decision_956.xlsx,5b472672d4c93b00019bbc49,5b472672d4c93b00019bbc49,NA,GB,GB,northern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,78,70,79,58,NA,90,70,88,90,60,95,NA,85,91,55,80,90,72,64,80,NA,NA,67,NA,60,65,NA,NA,NA,NA,NA,60
RENOVISOR,37,RENOVISOR,EUROPE,37,rv__5b55c6a2e173e60001963940,rv,decision,Content_Export_RV-Decision_956.xlsx,5b55c6a2e173e60001963940,5b55c6a2e173e60001963940,NA,CH,CH,western_europe,25_34,male,student,usable_partial,TRUE,TRUE,31,100,100,90,95,90,90,100,100,100,90,90,85,90,90,80,90,90,100,90,100,100,85,90,75,100,85,80,90,NA,85,80,95
RENOVISOR,38,RENOVISOR,EUROPE,38,rv__5b648251bd56550001bf31fd,rv,decision,Content_Export_RV-Decision_956.xlsx,5b648251bd56550001bf31fd,5b648251bd56550001bf31fd,NA,DE,DE,western_europe,55_64,female,employed,usable_complete,TRUE,TRUE,32,90,NA,100,NA,90,60,85,90,80,100,90,100,55,65,100,90,80,59,100,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65
RENOVISOR,39,RENOVISOR,EUROPE,39,rv__5b681788ca518a0001c7a755,rv,decision,Content_Export_RV-Decision_956.xlsx,5b681788ca518a0001c7a755,5b681788ca518a0001c7a755,NA,GB,GB,northern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,78,77,100,91,100,100,75,81,95,83,100,91,80,100,95,78,74,82,81,NA,84,NA,100,NA,NA,NA,NA,62,NA,76
RENOVISOR,45,RENOVISOR,EUROPE,45,rv__5bafd12a70f8df0001be84a7,rv,decision,Content_Export_RV-Decision_956.xlsx,5bafd12a70f8df0001be84a7,5bafd12a70f8df0001be84a7,NA,PL,PL,eastern_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,60,80,85,95,67,90,100,85,100,95,100,85,95,90,95,95,95,90,98,98,100,NA,NA,NA,NA,70,51,51,60,NA,NA,90
RENOVISOR,47,RENOVISOR,EUROPE,47,rv__5bf3199ebe7c7300017b710a,rv,decision,Content_Export_RV-Decision_956.xlsx,5bf3199ebe7c7300017b710a,5bf3199ebe7c7300017b710a,NA,DE,DE,western_europe,35_44,male,self_employed,usable_complete,TRUE,TRUE,32,89,NA,70,NA,80,57,84,58,59,88,85,88,86,NA,86,79,74,60,68,67,66,NA,NA,80,NA,74,NA,NA,NA,NA,80,NA
RENOVISOR,49,RENOVISOR,EUROPE,49,rv__5c18daaae467040001e68fc4,rv,decision,Content_Export_RV-Decision_956.xlsx,5c18daaae467040001e68fc4,5c18daaae467040001e68fc4,NA,GB,GB,northern_europe,35_44,female,employed,usable_partial,TRUE,TRUE,31,85,66,90,100,74,NA,70,90,75,NA,100,75,75,50,70,78,65,85,70,NA,60,NA,NA,NA,80,NA,50,NA,NA,NA,NA,50
RENOVISOR,51,RENOVISOR,EUROPE,51,rv__5c3a139774d1c6000138da11,rv,decision,Content_Export_RV-Decision_956.xlsx,5c3a139774d1c6000138da11,5c3a139774d1c6000138da11,NA,GB,GB,northern_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,92,59,88,64,NA,NA,70,62,NA,72,100,100,58,86,NA,NA,100,75,100,100,99,50,74,60,54,75,NA,50,80,NA
RENOVISOR,52,RENOVISOR,EUROPE,52,rv__5c4d8d706b23ab0001a34af2,rv,decision,Content_Export_RV-Decision_956.xlsx,5c4d8d706b23ab0001a34af2,5c4d8d706b23ab0001a34af2,NA,GB,GB,northern_europe,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,85,80,NA,NA,94,NA,100,80,80,93,85,85,50,NA,75,65,63,NA,NA,NA,100,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,80
RENOVISOR,56,RENOVISOR,EUROPE,56,rv__5c59ceb27e554c0001257ff4,rv,decision,Content_Export_RV-Decision_956.xlsx,5c59ceb27e554c0001257ff4,5c59ceb27e554c0001257ff4,NA,HU,HU,eastern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,73,100,96,90,60,89,100,88,65,79,91,62,82,86,70,68,86,NA,77,68,87,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA
RENOVISOR,58,RENOVISOR,EUROPE,58,rv__5c609a727557640001f516c5,rv,decision,Content_Export_RV-Decision_956.xlsx,5c609a727557640001f516c5,5c609a727557640001f516c5,NA,NA,UNKNOWN,unknown,unknown,unknown,unknown,usable_complete_limited_metadata,TRUE,TRUE,32,58,NA,76,79,75,76,NA,50,50,62,NA,NA,NA,71,84,70,81,NA,84,65,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,51
RENOVISOR,59,RENOVISOR,EUROPE,59,rv__5c66cc9246bfc200019044b8,rv,decision,Content_Export_RV-Decision_956.xlsx,5c66cc9246bfc200019044b8,5c66cc9246bfc200019044b8,NA,HU,HU,eastern_europe,35_44,unknown,employed,usable_complete_limited_metadata,TRUE,TRUE,32,NA,70,100,65,80,60,100,100,100,100,100,55,90,60,85,100,100,90,100,85,100,NA,100,55,100,NA,50,NA,NA,NA,70,50
RENOVISOR,64,RENOVISOR,EUROPE,64,rv__5c8ec442bda58f00125002a3,rv,decision,Content_Export_RV-Decision_956.xlsx,5c8ec442bda58f00125002a3,5c8ec442bda58f00125002a3,NA,GB,GB,northern_europe,25_34,male,self_employed,usable_complete,TRUE,TRUE,32,75,94,NA,NA,NA,NA,100,NA,50,92,100,NA,100,NA,100,NA,70,NA,61,51,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RENOVISOR,66,RENOVISOR,EUROPE,66,rv__5cadbee8470c560001de5739,rv,decision,Content_Export_RV-Decision_956.xlsx,5cadbee8470c560001de5739,5cadbee8470c560001de5739,NA,GB,GB,northern_europe,45_54,male,student,usable_complete,TRUE,TRUE,32,69,99,97,NA,80,NA,NA,75,NA,88,65,81,95,NA,84,56,64,52,100,NA,60,NA,NA,NA,51,53,NA,NA,NA,NA,NA,NA
RENOVISOR,69,RENOVISOR,EUROPE,69,rv__5cd53d40aeb4100001c18aa8,rv,decision,Content_Export_RV-Decision_956.xlsx,5cd53d40aeb4100001c18aa8,5cd53d40aeb4100001c18aa8,NA,IT,IT,southern_europe,35_44,female,employed,usable_partial,TRUE,TRUE,31,NA,NA,59,NA,72,78,81,88,59,56,82,81,80,86,79,59,54,NA,58,57,65,NA,70,NA,NA,55,NA,NA,NA,NA,NA,59
RENOVISOR,71,RENOVISOR,EUROPE,71,rv__5ce9462a90bfb10015ab205c,rv,decision,Content_Export_RV-Decision_956.xlsx,5ce9462a90bfb10015ab205c,5ce9462a90bfb10015ab205c,NA,GR,GR,southern_europe,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,NA,100,85,NA,70,90,85,95,100,86,92,100,NA,90,70,65,66,70,81,90,80,NA,60,NA,80,NA,NA,NA,NA,NA,NA,60
RENOVISOR,73,RENOVISOR,EUROPE,73,rv__5cf101ea48405a0018415d09,rv,decision,Content_Export_RV-Decision_956.xlsx,5cf101ea48405a0018415d09,5cf101ea48405a0018415d09,NA,PL,PL,eastern_europe,45_54,female,employed,usable_partial,TRUE,TRUE,30,87,NA,61,NA,NA,NA,62,82,75,61,90,60,77,61,98,64,70,70,71,100,NA,NA,NA,NA,90,66,NA,NA,NA,NA,NA,100
RENOVISOR,74,RENOVISOR,EUROPE,74,rv__5cf510ccb0bafb00161ffd56,rv,decision,Content_Export_RV-Decision_956.xlsx,5cf510ccb0bafb00161ffd56,5cf510ccb0bafb00161ffd56,NA,GB,GB,northern_europe,25_34,female,employed,usable_partial,TRUE,TRUE,31,100,NA,73,70,NA,64,NA,80,85,63,51,64,79,66,74,62,78,64,71,63,66,77,NA,NA,59,NA,NA,NA,NA,NA,NA,67
RENOVISOR,75,RENOVISOR,EUROPE,75,rv__5cfc3dfaceb2d50019394664,rv,decision,Content_Export_RV-Decision_956.xlsx,5cfc3dfaceb2d50019394664,5cfc3dfaceb2d50019394664,NA,GR,GR,southern_europe,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,64,81,61,51,51,51,61,61,72,63,70,56,60,60,88,62,100,73,61,68,61,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA
RENOVISOR,76,RENOVISOR,EUROPE,76,rv__5d00d7e1a6d3c500194518f5,rv,decision,Content_Export_RV-Decision_956.xlsx,5d00d7e1a6d3c500194518f5,5d00d7e1a6d3c500194518f5,NA,NO,OTHER_COUNTRIES,northern_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,69,55,70,51,65,60,73,70,86,86,93,51,NA,65,74,81,70,64,51,60,57,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA
RENOVISOR,79,RENOVISOR,EUROPE,79,rv__5d1f54b95538e6001a843293,rv,decision,Content_Export_RV-Decision_956.xlsx,5d1f54b95538e6001a843293,5d1f54b95538e6001a843293,NA,BE,BE,western_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,NA,86,NA,NA,83,92,86,71,87,70,81,70,87,91,96,89,92,97,90,93,78,NA,62,NA,54,NA,NA,NA,NA,62,NA,93
RENOVISOR,80,RENOVISOR,EUROPE,80,rv__5d24b3cfa433c000166f91bf,rv,decision,Content_Export_RV-Decision_956.xlsx,5d24b3cfa433c000166f91bf,5d24b3cfa433c000166f91bf,NA,DE,DE,western_europe,25_34,male,self_employed,usable_complete,TRUE,TRUE,32,70,74,65,57,69,70,50,67,58,89,91,85,70,66,62,69,74,58,71,65,80,NA,NA,NA,NA,58,52,NA,NA,NA,NA,59
RENOVISOR,81,RENOVISOR,EUROPE,81,rv__5d3873197860c8001a106e02,rv,decision,Content_Export_RV-Decision_956.xlsx,5d3873197860c8001a106e02,5d3873197860c8001a106e02,NA,HU,HU,eastern_europe,35_44,male,employed,usable_partial,TRUE,TRUE,30,90,80,100,NA,90,NA,100,100,100,100,100,100,100,50,100,100,100,100,100,100,80,NA,NA,50,90,70,90,NA,NA,NA,NA,90
RENOVISOR,82,RENOVISOR,EUROPE,82,rv__5d404c6a584cc80017e81001,rv,decision,Content_Export_RV-Decision_956.xlsx,5d404c6a584cc80017e81001,5d404c6a584cc80017e81001,NA,GB,GB,northern_europe,55_64,female,retired,usable_partial,TRUE,TRUE,31,NA,67,63,68,64,82,76,82,61,83,100,67,74,NA,76,72,72,80,NA,NA,NA,NA,51,NA,82,NA,NA,NA,NA,NA,NA,NA
RENOVISOR,83,RENOVISOR,EUROPE,83,rv__5d542c3a5af5900019bc80c4,rv,decision,Content_Export_RV-Decision_956.xlsx,5d542c3a5af5900019bc80c4,5d542c3a5af5900019bc80c4,NA,GB,GB,northern_europe,45_54,female,self_employed,usable_complete,TRUE,TRUE,32,63,72,89,65,67,80,75,74,NA,86,77,85,86,82,81,81,85,61,64,56,84,55,67,NA,NA,NA,NA,NA,NA,NA,NA,72
RENOVISOR,85,RENOVISOR,EUROPE,85,rv__5d6558fa16871700012ea47b,rv,concerns2;decision;energy_crisis;poverty,Content_Export_RV-Concerns_2__166.xlsx;Content_Export_RV-Decision_956.xlsx;Content_Export_RV-Energy_Crisis_157.xlsx;Content_Export_RV-Poverty__96.xlsx,5d6558fa16871700012ea47b,5d6558fa16871700012ea47b,NA,SI,SI,southern_europe,55_64,female,employed,usable_complete,TRUE,TRUE,32,81,100,88,99,100,79,100,100,100,100,100,NA,75,NA,100,75,100,76,100,100,100,61,NA,NA,90,50,65,NA,69,59,NA,NA
RENOVISOR,86,RENOVISOR,EUROPE,86,rv__5d6eb49ab682cc000173982b,rv,decision,Content_Export_RV-Decision_956.xlsx,5d6eb49ab682cc000173982b,5d6eb49ab682cc000173982b,NA,GR,GR,southern_europe,55_64,female,unemployed,usable_complete,TRUE,TRUE,32,85,76,77,57,60,75,100,100,99,100,100,87,98,79,99,100,74,82,100,93,100,78,65,68,57,99,NA,NA,61,63,76,58
RENOVISOR,88,RENOVISOR,EUROPE,88,rv__5d776e218a8d1d00166d36a6,rv,decision,Content_Export_RV-Decision_956.xlsx,5d776e218a8d1d00166d36a6,5d776e218a8d1d00166d36a6,NA,GB,GB,northern_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,61,74,69,60,NA,NA,100,NA,77,69,61,75,73,100,80,70,71,61,60,60,100,NA,NA,54,NA,54,NA,71,63,NA,NA,NA
RENOVISOR,91,RENOVISOR,EUROPE,91,rv__5d7e41aea60f7b00013cf1af,rv,decision,Content_Export_RV-Decision_956.xlsx,5d7e41aea60f7b00013cf1af,5d7e41aea60f7b00013cf1af,NA,PL,PL,eastern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,60,56,95,72,82,NA,66,89,89,70,76,57,67,51,89,87,85,56,55,100,53,NA,NA,NA,62,58,NA,NA,NA,52,NA,53
RENOVISOR,92,RENOVISOR,EUROPE,92,rv__5d8878251f684d0001737c56,rv,decision,Content_Export_RV-Decision_956.xlsx,5d8878251f684d0001737c56,5d8878251f684d0001737c56,NA,GB,GB,northern_europe,45_54,female,other,usable_partial,TRUE,TRUE,31,68,79,73,NA,NA,NA,96,84,77,68,90,73,79,NA,78,73,51,NA,77,75,69,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,56
RENOVISOR,96,RENOVISOR,EUROPE,96,rv__5daae19f8a06b60016d1bc32,rv,decision,Content_Export_RV-Decision_956.xlsx,5daae19f8a06b60016d1bc32,5daae19f8a06b60016d1bc32,NA,IT,IT,southern_europe,35_44,female,self_employed,usable_complete,TRUE,TRUE,32,NA,100,50,50,50,75,50,NA,NA,100,100,NA,100,100,80,70,100,NA,75,50,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,90
RENOVISOR,97,RENOVISOR,EUROPE,97,rv__5db643d245c296000bdf256b,rv,decision,Content_Export_RV-Decision_956.xlsx,5db643d245c296000bdf256b,5db643d245c296000bdf256b,NA,PT,PT,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,60,67,NA,51,NA,76,64,81,70,70,78,65,56,72,70,69,84,66,88,83,76,53,66,82,79,NA,78,NA,NA,NA,54,51
RENOVISOR,99,RENOVISOR,EUROPE,99,rv__5dde680c40460edc4a5dc1a2,rv,decision,Content_Export_RV-Decision_956.xlsx,5dde680c40460edc4a5dc1a2,5dde680c40460edc4a5dc1a2,NA,CZ,CZ,eastern_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,64,63,74,65,91,75,87,100,NA,98,99,63,NA,97,86,61,88,52,72,NA,91,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
RENOVISOR,101,RENOVISOR,EUROPE,101,rv__5dea7920381d631928f04be5,rv,decision,Content_Export_RV-Decision_956.xlsx,5dea7920381d631928f04be5,5dea7920381d631928f04be5,NA,FR,FR,western_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,55,80,65,60,70,80,60,75,70,85,75,75,80,80,65,70,70,100,NA,55,75,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,80
RENOVISOR,103,RENOVISOR,EUROPE,103,rv__5e06667850221303e42bdfc4,rv,decision,Content_Export_RV-Decision_956.xlsx,5e06667850221303e42bdfc4,5e06667850221303e42bdfc4,NA,CZ,CZ,eastern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,100,64,76,80,75,NA,NA,72,NA,100,81,58,74,NA,76,83,71,75,83,76,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
RENOVISOR,104,RENOVISOR,EUROPE,104,rv__5e1f3d1426d9742781af7332,rv,decision,Content_Export_RV-Decision_956.xlsx,5e1f3d1426d9742781af7332,5e1f3d1426d9742781af7332,NA,DE,DE,western_europe,25_34,female,student,usable_partial,TRUE,TRUE,31,65,NA,75,60,NA,60,95,85,60,75,90,90,90,50,80,60,75,60,60,60,70,NA,60,NA,NA,NA,75,NA,NA,NA,NA,60
RENOVISOR,105,RENOVISOR,EUROPE,105,rv__5e35394d2149184e1a3d0450,rv,decision,Content_Export_RV-Decision_956.xlsx,5e35394d2149184e1a3d0450,5e35394d2149184e1a3d0450,NA,GB,GB,northern_europe,25_34,female,employed,usable_partial,TRUE,TRUE,31,NA,NA,NA,NA,NA,83,89,NA,89,57,61,NA,NA,81,NA,83,87,NA,60,NA,82,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,65
RENOVISOR,107,RENOVISOR,EUROPE,107,rv__5e440e4f19962228cf949247,rv,decision,Content_Export_RV-Decision_956.xlsx,5e440e4f19962228cf949247,5e440e4f19962228cf949247,NA,FR,FR,western_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,70,NA,85,55,55,NA,75,70,100,90,85,NA,90,70,100,60,100,75,80,80,60,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,80
RENOVISOR,108,RENOVISOR,EUROPE,108,rv__5e4f73d0ca55663b5b9d18b0,rv,decision,Content_Export_RV-Decision_956.xlsx,5e4f73d0ca55663b5b9d18b0,5e4f73d0ca55663b5b9d18b0,NA,FR,FR,western_europe,45_54,female,self_employed,usable_complete,TRUE,TRUE,32,NA,55,85,75,NA,NA,96,65,100,75,80,NA,65,53,NA,60,68,NA,70,55,60,56,NA,NA,75,NA,NA,NA,NA,NA,NA,52
RENOVISOR,111,RENOVISOR,EUROPE,111,rv__5e5cc9ce92d80948da643ebc,rv,decision,Content_Export_RV-Decision_956.xlsx,5e5cc9ce92d80948da643ebc,5e5cc9ce92d80948da643ebc,NA,IT,IT,southern_europe,35_44,female,self_employed,usable_complete,TRUE,TRUE,32,66,65,65,66,70,57,86,54,93,86,69,NA,91,72,95,75,77,73,92,83,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69
