left_id,right_id,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants
EFA1,Activist,8,6,0,0,0,0,
EFA1,Careful,8,12,0,0,0,0,
EFA1,Early.Adopter,8,6,1,12.5,16.666666666666668,7.6923076923076925,det_29_trends
EFA1,Fearful,8,9,0,0,0,0,
EFA1,Homo.Economicus,8,9,0,0,0,0,
EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
EFA1,Stubborn,8,3,0,0,0,0,
EFA1,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_22_peer_pressure; det_30_authority
EFA2,Activist,9,6,1,11.11111111111111,16.666666666666668,7.142857142857143,det_08_trust
EFA2,Careful,9,12,2,22.22222222222222,16.666666666666668,10.526315789473685,det_08_trust; det_12_own_competence
EFA2,Early.Adopter,9,6,0,0,0,0,
EFA2,Fearful,9,9,2,22.22222222222222,22.22222222222222,12.5,det_07_legal; det_08_trust
EFA2,Homo.Economicus,9,9,3,33.333333333333336,33.333333333333336,20,det_04_added_value; det_07_legal; det_08_trust
EFA2,Influencer,9,5,1,11.11111111111111,20,7.6923076923076925,det_22_peer_pressure
EFA2,Stubborn,9,3,0,0,0,0,
EFA2,Uninterested,9,6,2,22.22222222222222,33.333333333333336,15.384615384615385,det_07_legal; det_22_peer_pressure
EFA3,Activist,8,6,2,25,33.333333333333336,16.666666666666668,det_13_technical_fit; det_17_adherence
EFA3,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
EFA3,Early.Adopter,8,6,1,12.5,16.666666666666668,7.6923076923076925,det_17_adherence
EFA3,Fearful,8,9,4,50,44.44444444444444,30.76923076923077,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit
EFA3,Homo.Economicus,8,9,3,37.5,33.333333333333336,21.428571428571427,det_01_profits; det_10_cost_efficiency; det_13_technical_fit
EFA3,Influencer,8,5,1,12.5,20,8.333333333333334,det_28_recognition
EFA3,Stubborn,8,3,1,12.5,33.333333333333336,10,det_17_adherence
EFA3,Uninterested,8,6,1,12.5,16.666666666666668,7.6923076923076925,det_13_technical_fit
EFA4,Activist,8,6,2,25,33.333333333333336,16.666666666666668,det_13_technical_fit; det_15_self_satisfaction
EFA4,Careful,8,12,1,12.5,8.333333333333334,5.2631578947368425,det_12_own_competence
EFA4,Early.Adopter,8,6,2,25,33.333333333333336,16.666666666666668,det_15_self_satisfaction; det_29_trends
EFA4,Fearful,8,9,1,12.5,11.11111111111111,6.25,det_13_technical_fit
EFA4,Homo.Economicus,8,9,2,25,22.22222222222222,13.333333333333334,det_13_technical_fit; det_15_self_satisfaction
EFA4,Influencer,8,5,2,25,40,18.181818181818183,det_28_recognition; det_31_approval
EFA4,Stubborn,8,3,1,12.5,33.333333333333336,10,det_15_self_satisfaction
EFA4,Uninterested,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_20_coziness; det_30_authority
EFA5,Activist,10,6,2,20,33.333333333333336,14.285714285714286,det_13_technical_fit; det_14_environmental_concerns
EFA5,Careful,10,12,3,30,25,15.789473684210526,det_03_risk_profile; det_11_knowledge; det_14_environmental_concerns
EFA5,Early.Adopter,10,6,2,20,33.333333333333336,14.285714285714286,det_11_knowledge; det_14_environmental_concerns
EFA5,Fearful,10,9,4,40,44.44444444444444,26.666666666666668,det_03_risk_profile; det_07_legal; det_11_knowledge; det_13_technical_fit
EFA5,Homo.Economicus,10,9,3,30,33.333333333333336,18.75,det_07_legal; det_11_knowledge; det_13_technical_fit
EFA5,Influencer,10,5,3,30,60,25,det_11_knowledge; det_22_peer_pressure; det_24_socialising
EFA5,Stubborn,10,3,1,10,33.333333333333336,8.333333333333334,det_11_knowledge
EFA5,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_13_technical_fit; det_22_peer_pressure
EFA6,Activist,15,6,0,0,0,0,
EFA6,Careful,15,12,4,26.666666666666668,33.333333333333336,17.391304347826086,det_03_risk_profile; det_09_safety; det_11_knowledge; det_12_own_competence
EFA6,Early.Adopter,15,6,3,20,50,16.666666666666668,det_11_knowledge; det_26_novelty; det_29_trends
EFA6,Fearful,15,9,3,20,33.333333333333336,14.285714285714286,det_03_risk_profile; det_09_safety; det_11_knowledge
EFA6,Homo.Economicus,15,9,2,13.333333333333334,22.22222222222222,9.090909090909092,det_09_safety; det_11_knowledge
EFA6,Influencer,15,5,5,33.333333333333336,100,33.333333333333336,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
EFA6,Stubborn,15,3,1,6.666666666666667,33.333333333333336,5.882352941176471,det_11_knowledge
EFA6,Uninterested,15,6,3,20,50,16.666666666666668,det_20_coziness; det_22_peer_pressure; det_30_authority
