"cluster","expert","vol_cluster","vol_expert","vol_common","pct_cluster_covered","pct_expert_covered","jaccard"
"cluster_1","Early.Adopter",0,7,0,0,0,0
"cluster_1","Fearful",0,8,0,0,0,0
"cluster_1","Careful",0,5,0,0,0,0
"cluster_1","Stubborn",0,7,0,0,0,0
"cluster_1","Influencer",0,7,0,0,0,0
"cluster_1","Uninterested",0,8,0,0,0,0
"cluster_1","Homo.Economicus",0,8,0,0,0,0
"cluster_1","X8",0,7,0,0,0,0
"cluster_2","Early.Adopter",9,7,7,77.7777777777778,100,77.7777777777778
"cluster_2","Fearful",9,8,8,88.8888888888889,100,88.8888888888889
"cluster_2","Careful",9,5,5,55.5555555555556,100,55.5555555555556
"cluster_2","Stubborn",9,7,7,77.7777777777778,100,77.7777777777778
"cluster_2","Influencer",9,7,7,77.7777777777778,100,77.7777777777778
"cluster_2","Uninterested",9,8,8,88.8888888888889,100,88.8888888888889
"cluster_2","Homo.Economicus",9,8,8,88.8888888888889,100,88.8888888888889
"cluster_2","X8",9,7,7,77.7777777777778,100,77.7777777777778
