"archetype_id","cluster"
437,1
439,1
440,1
441,1
442,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
453,1
454,1
455,1
456,1
458,1
461,1
463,1
465,1
466,1
467,1
468,1
469,1
470,1
472,1
473,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
485,1
486,1
487,1
488,1
489,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
513,1
514,1
515,1
517,1
519,1
522,1
524,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
542,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
561,1
562,1
563,1
564,1
565,1
567,1
568,1
569,1
571,1
572,1
574,1
575,1
576,1
577,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
597,1
600,1
601,1
603,1
604,1
605,1
608,1
609,1
610,1
611,1
612,1
613,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
624,1
625,1
626,1
628,1
630,1
632,1
633,1
635,1
637,1
638,1
639,1
641,1
642,1
643,1
644,1
646,1
648,1
650,1
651,1
655,1
656,1
657,1
658,1
659,1
661,1
662,1
663,1
665,1
666,1
667,1
668,1
669,1
671,1
672,1
673,1
674,1
675,1
676,1
678,1
679,1
682,1
684,1
686,1
688,1
689,1
694,1
696,1
697,1
698,1
699,1
700,1
701,1
702,1
703,1
706,1
707,1
708,1
709,1
711,1
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
733,1
734,1
736,1
737,1
739,1
740,1
742,1
743,1
744,1
745,1
748,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
761,1
762,1
763,1
764,1
765,1
767,1
769,1
770,1
772,1
775,1
777,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
791,1
793,1
794,1
795,1
796,1
798,1
799,1
800,1
802,1
803,1
804,1
805,1
806,1
807,1
808,1
810,1
811,1
812,1
813,1
815,1
817,1
818,1
819,1
820,1
821,1
822,1
823,1
825,1
827,1
829,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
841,1
844,1
845,1
846,1
847,1
848,1
849,1
850,1
851,1
854,1
856,1
857,1
858,1
859,1
861,1
862,1
863,1
864,1
865,1
867,1
868,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,1
890,1
891,1
893,1
894,1
896,1
897,1
898,1
899,1
900,1
903,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
916,1
917,1
919,1
920,1
922,1
923,1
924,1
926,1
928,1
929,1
931,1
932,1
933,1
934,1
935,1
936,1
938,1
939,1
942,1
943,1
947,1
948,1
949,1
950,1
952,1
953,1
954,1
955,1
956,1
958,1
960,1
961,1
963,1
964,1
965,1
966,1
968,1
969,1
970,1
972,1
973,1
974,1
975,1
976,1
978,1
980,1
981,1
982,1
984,1
985,1
986,1
988,1
989,1
991,1
992,1
993,1
994,1
997,1
998,1
999,1
1000,1
1001,1
1002,1
1004,1
1005,1
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1015,1
1017,1
1018,1
1019,1
1021,1
1022,1
1023,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1036,1
1037,1
1039,1
1040,1
1041,1
1042,1
1043,1
1045,1
1046,1
1048,1
1049,1
1050,1
1051,1
1054,1
1056,1
1058,1
1059,1
1061,1
1063,1
1065,1
1066,1
1067,1
1068,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1084,1
1086,1
1089,1
1090,1
1091,1
1093,1
1094,1
1095,1
1096,1
1097,1
1099,1
1100,1
1102,1
1103,1
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1113,1
1114,1
1115,1
1118,1
1119,1
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1137,1
1138,1
1139,1
1140,1
1141,1
1146,1
1147,1
1148,1
1149,1
1151,1
1152,1
1154,1
1155,1
1156,1
1157,1
1159,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1169,1
1170,1
1171,1
1172,1
1173,1
1175,1
1176,1
1178,1
1181,1
1182,1
1183,1
1184,1
1186,1
1187,1
1188,1
1189,1
1190,1
1192,1
1193,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1202,1
1203,1
1204,1
1205,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1217,1
1218,1
1219,1
1220,1
1222,1
1223,1
1224,1
1225,1
1226,1
1228,1
1229,1
1231,1
1232,1
1234,1
1235,1
1236,1
1237,1
1238,1
1240,1
1241,1
1242,1
1243,1
1245,1
1246,1
1247,1
1248,1
1250,1
1251,1
1252,1
1253,1
1255,1
1257,1
1259,1
1261,1
1262,1
1263,1
1264,1
1266,1
1267,1
1269,1
1270,1
1272,1
1273,1
1276,1
1277,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1286,1
1287,1
1289,1
1290,1
1291,1
1293,1
1297,1
1299,1
1300,1
1302,1
1304,1
1305,1
1307,1
1308,1
1310,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1333,1
1335,1
1336,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1351,1
1352,1
1353,1
1354,1
1357,1
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,1
1368,1
1369,1
1370,1
1373,1
1374,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1391,1
1392,1
1393,1
1394,1
1395,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1417,1
1418,1
1420,1
1421,1
1423,1
1426,1
1428,1
1429,1
1430,1
1432,1
1433,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1442,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1453,1
1454,1
1456,1
1457,1
1458,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1471,1
1472,1
1473,1
1477,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,1
1486,1
1488,1
1490,1
1491,1
1492,1
1494,1
1496,1
1497,1
1498,1
1499,1
1500,1
1503,1
1505,1
1506,1
1507,1
1509,1
1510,1
1511,1
1512,1
1513,1
1515,1
1517,1
1519,1
1520,1
1524,1
1527,1
1528,1
1529,1
1530,1
1531,1
1534,1
1535,1
1536,1
1537,1
1540,1
1541,1
1543,1
1544,1
1545,1
1547,1
1550,1
1552,1
1553,1
1554,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1565,1
1566,1
1567,1
1568,1
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1578,1
1585,1
1586,1
1587,1
1589,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1604,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1623,1
1624,1
1625,1
1626,1
1627,1
1628,1
1629,1
1632,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1642,1
1644,1
1645,1
1646,1
1647,1
1649,1
1650,1
1655,1
1657,1
1659,1
1660,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1672,1
1673,1
1674,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1689,1
1690,1
1691,1
1692,1
1693,1
1695,1
1698,1
1699,1
1702,1
1704,1
1707,1
1708,1
1709,1
1710,1
1712,1
1713,1
1714,1
1715,1
1716,1
1718,1
1721,1
1722,1
1724,1
1725,1
1727,1
1728,1
1729,1
1731,1
1732,1
1733,1
1734,1
1735,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1750,1
1751,1
1752,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1762,1
1764,1
1766,1
1768,1
1769,1
1770,1
1771,1
1772,1
1774,1
1776,1
1778,1
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,1
1794,1
1795,1
1797,1
1798,1
1799,1
1800,1
1802,1
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1810,1
1813,1
1814,1
1818,1
1820,1
1821,1
1822,1
1824,1
1826,1
1827,1
1829,1
1830,1
1832,1
1835,1
1836,1
1838,1
1839,1
1840,1
1842,1
1843,1
1844,1
1845,1
1846,1
1847,1
1848,1
1849,1
1850,1
1852,1
1854,1
1856,1
1857,1
1859,1
1860,1
1861,1
1863,1
1864,1
1865,1
1866,1
1868,1
1869,1
1870,1
1871,1
1872,1
1876,1
1877,1
1878,1
1880,1
1881,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,1
1890,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1904,1
1905,1
1906,1
1908,1
1909,1
1910,1
1911,1
1913,1
1914,1
1915,1
1916,1
1918,1
1919,1
1920,1
1922,1
1923,1
1925,1
1926,1
1927,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,1
1943,1
1944,1
1947,1
1948,1
1949,1
1951,1
1953,1
1956,1
1957,1
1958,1
1959,1
1960,1
1961,1
1964,1
1966,1
1968,1
1969,1
1970,1
1971,1
1973,1
1975,1
1976,1
1977,1
1978,1
1979,1
1981,1
1982,1
1983,1
1984,1
1985,1
1986,1
1987,1
1988,1
1990,1
1991,1
1992,1
1995,1
1996,1
2001,1
2002,1
2004,1
2006,1
2007,1
2008,1
2009,1
2011,1
2012,1
2013,1
2014,1
2016,1
2020,1
2021,1
2022,1
2023,1
2025,1
2027,1
2029,1
2030,1
2031,1
2032,1
2033,1
2034,1
2035,1
2036,1
2037,1
2039,1
2040,1
2042,1
2043,1
2044,1
2045,1
2046,1
2047,1
2049,1
2050,1
2051,1
2053,1
2054,1
2057,1
2058,1
2059,1
2061,1
2063,1
2065,1
2066,1
2067,1
2068,1
2070,1
2072,1
2074,1
2075,1
2076,1
2078,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,1
2099,1
2100,1
2101,1
2103,1
2104,1
2105,1
2106,1
2107,1
2108,1
2109,1
2110,1
2112,1
2114,1
2117,1
2119,1
2120,1
2122,1
2123,1
2124,1
2125,1
2126,1
2129,1
2130,1
2131,1
2133,1
2136,1
2137,1
2138,1
2139,1
2140,1
2145,1
2146,1
2148,1
2150,1
2151,1
2152,1
2154,1
2155,1
2156,1
2158,1
2159,1
2160,1
2161,1
2162,1
2163,1
2164,1
2165,1
2166,1
2167,1
2168,1
2169,1
2170,1
2171,1
2173,1
2175,1
2176,1
2177,1
2179,1
2180,1
2183,1
2184,1
2186,1
2189,1
2190,1
2193,1
2194,1
2195,1
2196,1
2200,1
2201,1
2202,1
2203,1
2204,1
2205,1
2206,1
2208,1
2209,1
2210,1
2213,1
2215,1
2216,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2226,1
2228,1
2230,1
2231,1
2232,1
2233,1
2236,1
2239,1
2241,1
2242,1
2243,1
2245,1
2247,1
2253,1
2254,1
2255,1
2256,1
2259,1
2260,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,1
2268,1
2269,1
2271,1
2272,1
2274,1
2275,1
2276,1
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2284,1
2285,1
2286,1
2288,1
2289,1
2290,1
2291,1
2292,1
2293,1
2295,1
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2303,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2311,1
2313,1
2314,1
2315,1
2316,1
2317,1
2320,1
2322,1
2323,1
2325,1
2326,1
2328,1
2329,1
2331,1
2332,1
2333,1
2334,1
2335,1
2336,1
2339,1
2342,1
2343,1
2346,1
2348,1
2349,1
2351,1
2352,1
2353,1
2355,1
2357,1
2358,1
2359,1
2360,1
2361,1
2362,1
2363,1
2364,1
2365,1
2366,1
2367,1
2369,1
2371,1
2372,1
2373,1
2374,1
2375,1
2377,1
2379,1
2381,1
2385,1
2387,1
2388,1
2389,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,1
2398,1
2399,1
2400,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2411,1
2412,1
2413,1
2415,1
2417,1
2418,1
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2427,1
2428,1
2430,1
2431,1
2432,1
2433,1
2434,1
2439,1
2440,1
2441,1
2442,1
2444,1
2445,1
2448,1
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,1
2456,1
2459,1
2460,1
2461,1
2462,1
2463,1
2464,1
2465,1
2467,1
2468,1
2469,1
2471,1
2472,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2484,1
2485,1
2486,1
2487,1
2488,1
2490,1
2491,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,1
2500,1
2504,1
2505,1
2506,1
2507,1
2508,1
2511,1
2512,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2522,1
2523,1
2525,1
2528,1
2529,1
2530,1
2531,1
2533,1
2534,1
2535,1
2536,1
2537,1
2539,1
2540,1
2541,1
2542,1
2545,1
2546,1
2547,1
2548,1
2549,1
2550,1
2552,1
2553,1
2554,1
2555,1
2557,1
2559,1
2561,1
2562,1
2563,1
2564,1
2565,1
2566,1
2567,1
2568,1
2569,1
2570,1
2571,1
2574,1
2576,1
2578,1
2580,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,1
2589,1
2591,1
2592,1
2594,1
2596,1
2597,1
2598,1
2601,1
2602,1
2603,1
2604,1
2605,1
2607,1
2611,1
2612,1
2613,1
2614,1
2617,1
2618,1
2619,1
2621,1
2623,1
2625,1
2626,1
2627,1
2628,1
2629,1
2630,1
2631,1
2632,1
2633,1
2638,1
2640,1
2641,1
2642,1
2643,1
2644,1
2646,1
2647,1
2649,1
2650,1
2651,1
2653,1
2654,1
2655,1
2656,1
2657,1
2658,1
2659,1
2661,1
2662,1
2663,1
2664,1
2665,1
2666,1
2667,1
2668,1
2669,1
2670,1
2671,1
2672,1
2673,1
2674,1
2675,1
2676,1
2677,1
2678,1
2681,1
2682,1
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,1
2692,1
2695,1
2696,1
2697,1
2698,1
2699,1
2702,1
2704,1
2705,1
2707,1
2708,1
2709,1
2710,1
2711,1
2714,1
2715,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,1
2724,1
2725,1
2726,1
2728,1
2730,1
2731,1
2734,1
2735,1
2737,1
2740,1
2741,1
2743,1
2746,1
2747,1
2748,1
2750,1
2752,1
2753,1
2754,1
2755,1
2757,1
2758,1
2759,1
2760,1
2761,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2778,1
2779,1
2780,1
2781,1
2782,1
2783,1
2785,1
2788,1
2789,1
2791,1
2792,1
2794,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2805,1
2806,1
2808,1
2809,1
2810,1
2811,1
2813,1
2814,1
2815,1
2817,1
2820,1
2821,1
2825,1
2827,1
2828,1
2829,1
2830,1
2831,1
2833,1
2835,1
2836,1
2837,1
2839,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2850,1
2851,1
2853,1
2855,1
2858,1
2859,1
2860,1
2862,1
2863,1
2864,1
2865,1
2866,1
2868,1
2870,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,1
2887,1
2888,1
2890,1
2892,1
2893,1
2894,1
2896,1
2898,1
2899,1
2901,1
2902,1
2903,1
2904,1
2905,1
2907,1
2908,1
2909,1
2910,1
2911,1
2912,1
2913,1
2914,1
2917,1
2918,1
2919,1
2920,1
2921,1
2923,1
2924,1
2926,1
2928,1
2929,1
2930,1
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2941,1
2942,1
2943,1
2944,1
2945,1
2949,1
2950,1
2953,1
2955,1
2957,1
2958,1
2961,1
2962,1
2963,1
2965,1
2966,1
2967,1
2968,1
2972,1
2973,1
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2982,1
2984,1
2985,1
2986,1
2987,1
2991,1
2994,1
2996,1
2998,1
2999,1
3000,1
3001,1
3002,1
3004,1
3005,1
3007,1
3008,1
3009,1
3010,1
3011,1
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,1
3022,1
3023,1
3025,1
3026,1
3027,1
3028,1
3032,1
3036,1
3037,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,1
3044,1
3046,1
3048,1
3049,1
3051,1
3052,1
3053,1
3057,1
3058,1
3059,1
3060,1
3061,1
3062,1
3064,1
3067,1
3068,1
3069,1
3071,1
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,1
3080,1
3081,1
3082,1
3083,1
3085,1
3086,1
3087,1
3088,1
3089,1
3090,1
3093,1
3095,1
3096,1
3097,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,1
3141,1
3144,1
3147,1
3148,1
3150,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3159,1
3160,1
3161,1
3162,1
3165,1
3166,1
3167,1
3168,1
3170,1
3172,1
3174,1
3175,1
3176,1
3177,1
3178,1
3179,1
3180,1
3181,1
3182,1
3183,1
3184,1
3185,1
3186,1
3188,1
3190,1
3192,1
3193,1
3194,1
3195,1
3196,1
3197,1
3198,1
3200,1
3201,1
3204,1
3205,1
3206,1
3207,1
3208,1
3211,1
3213,1
3214,1
3215,1
3216,1
3220,1
3221,1
3222,1
3223,1
3224,1
3225,1
3226,1
3227,1
3228,1
3229,1
3230,1
3231,1
3232,1
3233,1
3234,1
3237,1
3240,1
3241,1
3242,1
3243,1
3245,1
3248,1
3249,1
3252,1
3253,1
3254,1
3255,1
3256,1
3258,1
3259,1
3260,1
3261,1
3262,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,1
3270,1
3271,1
3273,1
3274,1
3275,1
3276,1
3277,1
3278,1
3279,1
3280,1
3282,1
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3289,1
3290,1
3291,1
3292,1
3293,1
3294,1
3296,1
3297,1
3298,1
3300,1
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,1
3308,1
3309,1
3311,1
3312,1
3313,1
3314,1
3315,1
3317,1
3318,1
3321,1
3322,1
3323,1
3324,1
3329,1
3330,1
3332,1
3333,1
3334,1
3335,1
3337,1
3339,1
3341,1
3342,1
3344,1
3345,1
3346,1
3348,1
3350,1
3352,1
3355,1
3356,1
3357,1
3358,1
3361,1
3362,1
3363,1
3364,1
3369,1
3370,1
3371,1
3372,1
3376,1
3378,1
3379,1
3380,1
3381,1
3382,1
3383,1
3384,1
3385,1
3387,1
3388,1
3389,1
3394,1
3397,1
3398,1
3399,1
3400,1
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,1
3411,1
3412,1
3413,1
3414,1
3415,1
3417,1
3418,1
3419,1
3420,1
3421,1
3423,1
3424,1
3425,1
3426,1
3427,1
3428,1
3429,1
3430,1
3432,1
3433,1
3434,1
3435,1
3436,1
3437,1
3439,1
3440,1
3443,1
3444,1
3445,1
3447,1
3448,1
3449,1
3450,1
3452,1
3453,1
3454,1
3455,1
3456,1
3457,1
3458,1
3459,1
3462,1
3463,1
3464,1
3465,1
3466,1
3467,1
3468,1
3470,1
3471,1
3472,1
3473,1
3474,1
3476,1
3478,1
3479,1
3480,1
3481,1
3482,1
3483,1
3484,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3504,1
3505,1
3507,1
3508,1
3509,1
3510,1
3511,1
3512,1
3514,1
3515,1
3516,1
3517,1
3518,1
3519,1
3521,1
3522,1
3524,1
3525,1
3526,1
3527,1
3529,1
3530,1
3532,1
3533,1
3534,1
3536,1
3538,1
3540,1
3542,1
3543,1
3544,1
3547,1
3548,1
3549,1
3551,1
3553,1
3557,1
3558,1
3560,1
3561,1
3562,1
3563,1
3564,1
3566,1
3568,1
3569,1
3571,1
3572,1
3573,1
3575,1
3576,1
3577,1
3578,1
3579,1
3580,1
3582,1
3583,1
3584,1
3586,1
3589,1
3591,1
3592,1
3593,1
3594,1
3596,1
3597,1
3598,1
3599,1
3600,1
3601,1
3602,1
3603,1
3604,1
3605,1
3606,1
3608,1
3609,1
3611,1
3614,1
3615,1
3617,1
3618,1
3620,1
3621,1
3622,1
3623,1
3624,1
3625,1
3627,1
3629,1
3630,1
3631,1
3632,1
3633,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,1
3645,1
3647,1
3648,1
3649,1
3650,1
3651,1
3652,1
3653,1
3655,1
3656,1
3657,1
3658,1
3660,1
3661,1
3663,1
3664,1
3665,1
3666,1
3667,1
3668,1
3669,1
3670,1
3671,1
3672,1
3673,1
3675,1
3676,1
3677,1
3678,1
3680,1
3682,1
3686,1
3688,1
3689,1
3692,1
3693,1
3696,1
3698,1
3699,1
3700,1
3701,1
3702,1
3704,1
3705,1
3709,1
3710,1
3711,1
3712,1
3713,1
3716,1
3717,1
3718,1
3719,1
3720,1
3722,1
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3729,1
3730,1
3731,1
3733,1
3738,1
3739,1
3740,1
3741,1
3743,1
3744,1
3745,1
3746,1
3747,1
3748,1
3750,1
3751,1
3752,1
3753,1
3754,1
3755,1
3757,1
3758,1
3760,1
3762,1
3763,1
3764,1
3768,1
3770,1
3772,1
3773,1
3774,1
3776,1
3777,1
3780,1
3781,1
3782,1
3783,1
3784,1
3785,1
3786,1
3787,1
3788,1
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3801,1
3802,1
3803,1
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
3811,1
3812,1
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,1
3820,1
3823,1
3824,1
3826,1
3827,1
3828,1
3829,1
3830,1
3831,1
3832,1
3833,1
3834,1
3835,1
3836,1
3837,1
3838,1
3839,1
3840,1
3841,1
3842,1
3844,1
3845,1
3846,1
3849,1
3851,1
3852,1
3853,1
3856,1
3857,1
3859,1
3861,1
3863,1
3864,1
3865,1
3866,1
3868,1
3869,1
3870,1
3872,1
3875,1
3876,1
3879,1
3880,1
3881,1
3882,1
3883,1
3884,1
3885,1
3887,1
3888,1
3889,1
3890,1
3893,1
3894,1
3895,1
3896,1
3897,1
3899,1
3901,1
3903,1
3904,1
3905,1
3906,1
3908,1
3911,1
3912,1
3913,1
3914,1
3915,1
3917,1
3918,1
3919,1
3920,1
3921,1
3922,1
3923,1
3924,1
3927,1
3928,1
3929,1
3930,1
3931,1
3933,1
3937,1
3940,1
3942,1
3943,1
3944,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,1
3956,1
3957,1
3959,1
3961,1
3962,1
3963,1
3964,1
3965,1
3968,1
3969,1
3970,1
3972,1
3973,1
3974,1
3975,1
3977,1
3978,1
3979,1
3980,1
3982,1
3983,1
3984,1
3985,1
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3997,1
3999,1
4001,1
4002,1
4005,1
4006,1
4007,1
4010,1
4011,1
4012,1
4014,1
4015,1
4016,1
4018,1
4019,1
4021,1
4025,1
4026,1
4027,1
4029,1
4030,1
4031,1
4032,1
4033,1
4035,1
4037,1
4039,1
