"cluster","expert","vol_cluster","vol_expert","vol_common","pct_cluster_covered","pct_expert_covered","jaccard"
"cluster_1","Early Adopter",5,0,0,0,0,0
"cluster_1","Uninterested",5,0,0,0,0,0
"cluster_1","Homo Economicus",5,0,0,0,0,0
"cluster_1","Fearful",5,0,0,0,0,0
"cluster_1","Stubborn",5,0,0,0,0,0
"cluster_1","Influencer",5,0,0,0,0,0
"cluster_1","Careful",5,0,0,0,0,0
"cluster_1","Activist",5,0,0,0,0,0
"cluster_2","Early Adopter",9,0,0,0,0,0
"cluster_2","Uninterested",9,0,0,0,0,0
"cluster_2","Homo Economicus",9,0,0,0,0,0
"cluster_2","Fearful",9,0,0,0,0,0
"cluster_2","Stubborn",9,0,0,0,0,0
"cluster_2","Influencer",9,0,0,0,0,0
"cluster_2","Careful",9,0,0,0,0,0
"cluster_2","Activist",9,0,0,0,0,0
"cluster_3","Early Adopter",2,0,0,0,0,0
"cluster_3","Uninterested",2,0,0,0,0,0
"cluster_3","Homo Economicus",2,0,0,0,0,0
"cluster_3","Fearful",2,0,0,0,0,0
"cluster_3","Stubborn",2,0,0,0,0,0
"cluster_3","Influencer",2,0,0,0,0,0
"cluster_3","Careful",2,0,0,0,0,0
"cluster_3","Activist",2,0,0,0,0,0
"cluster_4","Early Adopter",6,0,0,0,0,0
"cluster_4","Uninterested",6,0,0,0,0,0
"cluster_4","Homo Economicus",6,0,0,0,0,0
"cluster_4","Fearful",6,0,0,0,0,0
"cluster_4","Stubborn",6,0,0,0,0,0
"cluster_4","Influencer",6,0,0,0,0,0
"cluster_4","Careful",6,0,0,0,0,0
"cluster_4","Activist",6,0,0,0,0,0
