left_id,right_id,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants
KM1,EFA1,8,8,6,75,75,60,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
KM1,EFA2,8,8,0,0,0,0,
KM1,EFA3,8,8,0,0,0,0,
KM1,EFA4,8,8,0,0,0,0,
KM1,EFA5,8,8,2,25,25,14.285714285714286,det_02_credit_score; det_10_cost_efficiency
KM1,EFA6,8,8,1,12.5,12.5,6.666666666666667,det_10_cost_efficiency
KM2,EFA1,8,8,2,25,25,14.285714285714286,det_28_recognition; det_31_approval
KM2,EFA2,8,8,1,12.5,12.5,6.666666666666667,det_17_adherence
KM2,EFA3,8,8,1,12.5,12.5,6.666666666666667,det_19_wellbeing
KM2,EFA4,8,8,0,0,0,0,
KM2,EFA5,8,8,2,25,25,14.285714285714286,det_02_credit_score; det_10_cost_efficiency
KM2,EFA6,8,8,4,50,50,33.333333333333336,det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence
KM3,EFA1,15,8,7,46.666666666666664,87.5,43.75,det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
KM3,EFA2,15,8,1,6.666666666666667,12.5,4.545454545454546,det_17_adherence
KM3,EFA3,15,8,1,6.666666666666667,12.5,4.545454545454546,det_15_self_satisfaction
KM3,EFA4,15,8,2,13.333333333333334,25,9.523809523809524,det_21_rights_and_duties; det_27_fun
KM3,EFA5,15,8,4,26.666666666666668,50,21.05263157894737,det_02_credit_score; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction
KM3,EFA6,15,8,5,33.333333333333336,62.5,27.77777777777778,det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence; det_21_rights_and_duties
KM4,EFA1,12,8,0,0,0,0,
KM4,EFA2,12,8,2,16.666666666666668,25,11.11111111111111,det_01_profits; det_17_adherence
KM4,EFA3,12,8,3,25,37.5,17.647058823529413,det_01_profits; det_15_self_satisfaction; det_19_wellbeing
KM4,EFA4,12,8,1,8.333333333333334,12.5,5.2631578947368425,det_21_rights_and_duties
KM4,EFA5,12,8,6,50,75,42.857142857142854,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment
KM4,EFA6,12,8,7,58.333333333333336,87.5,53.84615384615385,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence; det_21_rights_and_duties
KM5,EFA1,13,8,5,38.46153846153846,62.5,31.25,det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority; det_31_approval
KM5,EFA2,13,8,1,7.6923076923076925,12.5,5,det_17_adherence
KM5,EFA3,13,8,3,23.076923076923077,37.5,16.666666666666668,det_15_self_satisfaction; det_19_wellbeing; det_20_coziness
KM5,EFA4,13,8,0,0,0,0,
KM5,EFA5,13,8,3,23.076923076923077,37.5,16.666666666666668,det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction
KM5,EFA6,13,8,4,30.76923076923077,50,23.529411764705884,det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence
KM6,EFA1,9,8,0,0,0,0,
KM6,EFA2,9,8,3,33.333333333333336,37.5,21.428571428571427,det_01_profits; det_05_frugality; det_09_safety
KM6,EFA3,9,8,5,55.55555555555556,62.5,41.666666666666664,det_01_profits; det_09_safety; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing
KM6,EFA4,9,8,0,0,0,0,
KM6,EFA5,9,8,5,55.55555555555556,62.5,41.666666666666664,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_15_self_satisfaction; det_18_autonomy
KM6,EFA6,9,8,2,22.22222222222222,25,13.333333333333334,det_10_cost_efficiency; det_11_knowledge
