"mode","scenario","type","K","D","cluster","n_active_dims","active_dims","n_patterns","pct_total_patterns","pct_rest_patterns","assigned_pct","unassigned_pct"
"9_top3data","10-9-top3","ext",7,2,6,3,"PHYSICALNESS | RELATEDNESS | POPULARITY",5,4.95049504950495,11.8811881188119,81.249525,18.750475
"9_top3data","10-9-top3","ext",7,2,7,3,"FINANCIAL | SECURITY | PHYSICALNESS",4,3.96039603960396,6.93069306930693,81.249525,18.750475
"9_top3data","10-9-top3","ext",7,4,1,0,"",101,100,100,81.249525,18.750475
"9_top3data","10-9-top3","ext",7,6,1,0,"",101,100,100,81.249525,18.750475
"9_top3data","10-9-top3","ext",7,8,1,0,"",101,100,100,81.249525,18.750475
"9_top3data","10-9-top3","ext",7,10,1,0,"",101,100,100,81.249525,18.750475
"9_top3data","10-9-top3","ext",8,0,1,0,"",1,0.99009900990099,100,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,0,2,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",1,0.99009900990099,99.009900990099,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,0,3,2,"STIMULATION | POPULARITY",1,0.99009900990099,98.019801980198,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,0,4,1,"POPULARITY",1,0.99009900990099,97.029702970297,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,0,5,1,"COMPETENCE",1,0.99009900990099,96.039603960396,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,0,6,3,"AUTONOMY | PHYSICALNESS | POPULARITY",1,0.99009900990099,95.049504950495,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,0,7,3,"SECURITY | COMPETENCE | AUTONOMY",1,0.99009900990099,94.0594059405941,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,0,8,3,"STIMULATION | POPULARITY | MEANING",1,0.99009900990099,93.0693069306931,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,2,1,0,"",34,33.6633663366337,100,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,2,2,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",19,18.8118811881188,66.3366336633663,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,2,3,3,"STIMULATION | POPULARITY | MEANING",18,17.8217821782178,47.5247524752475,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,2,4,3,"SECURITY | COMPETENCE | POPULARITY",8,7.92079207920792,29.7029702970297,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,2,5,3,"FINANCIAL | AUTONOMY | STIMULATION",10,9.9009900990099,21.7821782178218,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,2,6,3,"PHYSICALNESS | RELATEDNESS | POPULARITY",5,4.95049504950495,11.8811881188119,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,2,7,3,"FINANCIAL | SECURITY | PHYSICALNESS",4,3.96039603960396,6.93069306930693,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,2,8,3,"SECURITY | AUTONOMY | MEANING",2,1.98019801980198,2.97029702970296,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,4,1,0,"",101,100,100,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,6,1,0,"",101,100,100,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,8,1,0,"",101,100,100,84.1664125,15.8335875
"9_top3data","10-9-top3","ext",8,10,1,0,"",101,100,100,84.1664125,15.8335875
