"cluster","expert","vol_cluster","vol_expert","vol_common","pct_cluster_covered","pct_expert_covered","jaccard"
"cluster_1","Early.Adopter",0,4,0,0,0,0
"cluster_1","Uninterested",0,5,0,0,0,0
"cluster_1","Homo.Economicus",0,4,0,0,0,0
"cluster_1","Fearful",0,4,0,0,0,0
"cluster_1","Stubborn",0,2,0,0,0,0
"cluster_1","Influencer",0,4,0,0,0,0
"cluster_1","Careful",0,5,0,0,0,0
"cluster_1","Activist",0,3,0,0,0,0
"cluster_2","Early.Adopter",2,4,2,100,50,50
"cluster_2","Uninterested",2,5,1,50,20,16.6666666666667
"cluster_2","Homo.Economicus",2,4,0,0,0,0
"cluster_2","Fearful",2,4,0,0,0,0
"cluster_2","Stubborn",2,2,0,0,0,0
"cluster_2","Influencer",2,4,1,50,25,20
"cluster_2","Careful",2,5,0,0,0,0
"cluster_2","Activist",2,3,0,0,0,0
"cluster_3","Early.Adopter",3,4,2,66.6666666666667,50,40
"cluster_3","Uninterested",3,5,2,66.6666666666667,40,33.3333333333333
"cluster_3","Homo.Economicus",3,4,2,66.6666666666667,50,40
"cluster_3","Fearful",3,4,2,66.6666666666667,50,40
"cluster_3","Stubborn",3,2,2,66.6666666666667,100,66.6666666666667
"cluster_3","Influencer",3,4,1,33.3333333333333,25,16.6666666666667
"cluster_3","Careful",3,5,3,100,60,60
"cluster_3","Activist",3,3,2,66.6666666666667,66.6666666666667,50
"cluster_4","Early.Adopter",1,4,1,100,25,25
"cluster_4","Uninterested",1,5,1,100,20,20
"cluster_4","Homo.Economicus",1,4,0,0,0,0
"cluster_4","Fearful",1,4,0,0,0,0
"cluster_4","Stubborn",1,2,0,0,0,0
"cluster_4","Influencer",1,4,0,0,0,0
"cluster_4","Careful",1,5,0,0,0,0
"cluster_4","Activist",1,3,0,0,0,0
"cluster_5","Early.Adopter",4,4,3,75,75,60
"cluster_5","Uninterested",4,5,3,75,60,50
"cluster_5","Homo.Economicus",4,4,2,50,50,33.3333333333333
"cluster_5","Fearful",4,4,2,50,50,33.3333333333333
"cluster_5","Stubborn",4,2,2,50,100,50
"cluster_5","Influencer",4,4,1,25,25,14.2857142857143
"cluster_5","Careful",4,5,3,75,60,50
"cluster_5","Activist",4,3,2,50,66.6666666666667,40
"cluster_6","Early.Adopter",4,4,2,50,50,33.3333333333333
"cluster_6","Uninterested",4,5,3,75,60,50
"cluster_6","Homo.Economicus",4,4,3,75,75,60
"cluster_6","Fearful",4,4,3,75,75,60
"cluster_6","Stubborn",4,2,2,50,100,50
"cluster_6","Influencer",4,4,1,25,25,14.2857142857143
"cluster_6","Careful",4,5,4,100,80,80
"cluster_6","Activist",4,3,3,75,100,75
"cluster_7","Early.Adopter",9,4,4,44.4444444444444,100,44.4444444444444
"cluster_7","Uninterested",9,5,5,55.5555555555556,100,55.5555555555556
"cluster_7","Homo.Economicus",9,4,4,44.4444444444444,100,44.4444444444444
"cluster_7","Fearful",9,4,4,44.4444444444444,100,44.4444444444444
"cluster_7","Stubborn",9,2,2,22.2222222222222,100,22.2222222222222
"cluster_7","Influencer",9,4,4,44.4444444444444,100,44.4444444444444
"cluster_7","Careful",9,5,5,55.5555555555556,100,55.5555555555556
"cluster_7","Activist",9,3,3,33.3333333333333,100,33.3333333333333
"cluster_8","Early.Adopter",8,4,4,50,100,50
"cluster_8","Uninterested",8,5,5,62.5,100,62.5
"cluster_8","Homo.Economicus",8,4,4,50,100,50
"cluster_8","Fearful",8,4,4,50,100,50
"cluster_8","Stubborn",8,2,2,25,100,25
"cluster_8","Influencer",8,4,3,37.5,75,33.3333333333333
"cluster_8","Careful",8,5,5,62.5,100,62.5
"cluster_8","Activist",8,3,3,37.5,100,37.5
