"cluster","expert","vol_cluster","vol_expert","vol_common","pct_cluster_covered","pct_expert_covered","jaccard"
"cluster_1","Early.Adopter",5,7,3,60,42.8571428571429,33.3333333333333
"cluster_1","Fearful",5,8,5,100,62.5,62.5
"cluster_1","Careful",5,5,5,100,100,100
"cluster_1","Stubborn",5,7,5,100,71.4285714285714,71.4285714285714
"cluster_1","Influencer",5,7,3,60,42.8571428571429,33.3333333333333
"cluster_1","Uninterested",5,8,4,80,50,44.4444444444444
"cluster_1","Homo.Economicus",5,8,4,80,50,44.4444444444444
"cluster_1","X8",5,7,3,60,42.8571428571429,33.3333333333333
"cluster_2","Early.Adopter",9,7,7,77.7777777777778,100,77.7777777777778
"cluster_2","Fearful",9,8,8,88.8888888888889,100,88.8888888888889
"cluster_2","Careful",9,5,5,55.5555555555556,100,55.5555555555556
"cluster_2","Stubborn",9,7,7,77.7777777777778,100,77.7777777777778
"cluster_2","Influencer",9,7,7,77.7777777777778,100,77.7777777777778
"cluster_2","Uninterested",9,8,8,88.8888888888889,100,88.8888888888889
"cluster_2","Homo.Economicus",9,8,8,88.8888888888889,100,88.8888888888889
"cluster_2","X8",9,7,7,77.7777777777778,100,77.7777777777778
"cluster_3","Early.Adopter",2,7,2,100,28.5714285714286,28.5714285714286
"cluster_3","Fearful",2,8,2,100,25,25
"cluster_3","Careful",2,5,2,100,40,40
"cluster_3","Stubborn",2,7,2,100,28.5714285714286,28.5714285714286
"cluster_3","Influencer",2,7,1,50,14.2857142857143,12.5
"cluster_3","Uninterested",2,8,2,100,25,25
"cluster_3","Homo.Economicus",2,8,2,100,25,25
"cluster_3","X8",2,7,2,100,28.5714285714286,28.5714285714286
"cluster_4","Early.Adopter",6,7,5,83.3333333333333,71.4285714285714,62.5
"cluster_4","Fearful",6,8,5,83.3333333333333,62.5,55.5555555555556
"cluster_4","Careful",6,5,4,66.6666666666667,80,57.1428571428571
"cluster_4","Stubborn",6,7,4,66.6666666666667,57.1428571428571,44.4444444444444
"cluster_4","Influencer",6,7,5,83.3333333333333,71.4285714285714,62.5
"cluster_4","Uninterested",6,8,5,83.3333333333333,62.5,55.5555555555556
"cluster_4","Homo.Economicus",6,8,6,100,75,75
"cluster_4","X8",6,7,5,83.3333333333333,71.4285714285714,62.5
"cluster_5","Early.Adopter",6,7,5,83.3333333333333,71.4285714285714,62.5
"cluster_5","Fearful",6,8,6,100,75,75
"cluster_5","Careful",6,5,4,66.6666666666667,80,57.1428571428571
"cluster_5","Stubborn",6,7,6,100,85.7142857142857,85.7142857142857
"cluster_5","Influencer",6,7,5,83.3333333333333,71.4285714285714,62.5
"cluster_5","Uninterested",6,8,5,83.3333333333333,62.5,55.5555555555556
"cluster_5","Homo.Economicus",6,8,6,100,75,75
"cluster_5","X8",6,7,5,83.3333333333333,71.4285714285714,62.5
"cluster_6","Early.Adopter",6,7,4,66.6666666666667,57.1428571428571,44.4444444444444
"cluster_6","Fearful",6,8,5,83.3333333333333,62.5,55.5555555555556
"cluster_6","Careful",6,5,4,66.6666666666667,80,57.1428571428571
"cluster_6","Stubborn",6,7,5,83.3333333333333,71.4285714285714,62.5
"cluster_6","Influencer",6,7,4,66.6666666666667,57.1428571428571,44.4444444444444
"cluster_6","Uninterested",6,8,5,83.3333333333333,62.5,55.5555555555556
"cluster_6","Homo.Economicus",6,8,5,83.3333333333333,62.5,55.5555555555556
"cluster_6","X8",6,7,4,66.6666666666667,57.1428571428571,44.4444444444444
"cluster_7","Early.Adopter",1,7,1,100,14.2857142857143,14.2857142857143
"cluster_7","Fearful",1,8,1,100,12.5,12.5
"cluster_7","Careful",1,5,0,0,0,0
"cluster_7","Stubborn",1,7,0,0,0,0
"cluster_7","Influencer",1,7,1,100,14.2857142857143,14.2857142857143
"cluster_7","Uninterested",1,8,1,100,12.5,12.5
"cluster_7","Homo.Economicus",1,8,1,100,12.5,12.5
"cluster_7","X8",1,7,1,100,14.2857142857143,14.2857142857143
"cluster_8","Early.Adopter",5,7,4,80,57.1428571428571,50
"cluster_8","Fearful",5,8,4,80,50,44.4444444444444
"cluster_8","Careful",5,5,1,20,20,11.1111111111111
"cluster_8","Stubborn",5,7,3,60,42.8571428571429,33.3333333333333
"cluster_8","Influencer",5,7,5,100,71.4285714285714,71.4285714285714
"cluster_8","Uninterested",5,8,4,80,50,44.4444444444444
"cluster_8","Homo.Economicus",5,8,5,100,62.5,62.5
"cluster_8","X8",5,7,4,80,57.1428571428571,50
