analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
POOLED_ALL,5,RENOVISOR,EUROPE,5,rv__55e04d4c3b268b00110294fe,rv,decision,Content_Export_RV-Decision_956.xlsx,55e04d4c3b268b00110294fe,55e04d4c3b268b00110294fe,NA,DK,DK,northern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.9142008119473297,0.06408474436272184,1.2939062189494526,0.09690355028461053,0.9785565492296873,0.10916922023232883,0.9671957444969927,0.5379409642543712,1.0968016133483833,0.3889715228853923,0.6868751610710153,0.8016427443723644,0.6774321607937251,0.6553628253171075,0.28667899026978605,0.15319024596314695,0.2643004593025655,0.031922526541379136,0.1626858436264803,0.07467629655209837,0.14722537827668755,0.19099696820191184,0.46872474209977977,0.5398208017834188,0.9897920740923393,0.656862775260088,0.08353258536342614,0.6604150601489187,0.026027347362007708,1.0185055845721152,0.022532402892318844,0.8989501130190931
POOLED_ALL,6,RENOVISOR,EUROPE,6,rv__56ab6fd869b24700065cbdbd,rv,decision,Content_Export_RV-Decision_956.xlsx,56ab6fd869b24700065cbdbd,56ab6fd869b24700065cbdbd,NA,GB,GB,northern_europe,55_64,male,employed,usable_complete,TRUE,TRUE,32,1.096165068135219,1.3054897666412362,1.0421398723627742,0.09690355028461053,0.8259583584784718,0.6685377816474172,1.4720037987666232,0.9414250367607849,1.4996134704000015,0.8287714669079786,1.0564632473896662,0.4030670233165168,0.7648291162069475,0.9106207838339972,1.1338118171407197,1.2706445056776186,0.6675228337974503,0.6896572980801962,0.4494458980560217,0.6787636602529922,1.5698430446711344,0.7726276488853944,0.7032900655332095,0.19647262911312896,1.1017702301932906,1.6127701935270347,0.5635779556128061,0.9278524681301102,0.7767521011645758,0.5952406851301356,0.4305333583859056,0.016666495784272962
POOLED_ALL,8,RENOVISOR,EUROPE,8,rv__56b0eec66399f90011d9cf67,rv,decision,Content_Export_RV-Decision_956.xlsx,56b0eec66399f90011d9cf67,56b0eec66399f90011d9cf67,NA,CZ,CZ,eastern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.9505936631849076,0.4897093234296411,0.6732904895240016,0.5859356822663615,1.1311547399809025,1.3292070805493268,1.0060271332869644,0.08962532813613366,0.3078163827777921,0.9167314557124959,1.2874558013388229,0.029191578171691615,1.4203062818061154,0.28058302257815454,0.523427458171537,0.23548949654623452,1.4031728020343048,0.052969217531747374,0.2879370990485133,0.6787636602529922,1.041442197153197,0.7396121208916602,0.8213845367840839,0.18502534052052644,1.4377046984961446,0.06962686262279155,0.5811456195972537,0.3547723081704141,0.45564032175394237,0.05653990402216159,0.507868839249344,0.05828543254806233
POOLED_ALL,10,RENOVISOR,EUROPE,10,rv__577d0ad6adbc7500015d2839,rv,decision,Content_Export_RV-Decision_956.xlsx,577d0ad6adbc7500015d2839,577d0ad6adbc7500015d2839,NA,IT,IT,southern_europe,25_34,other,unemployed,usable_complete_limited_metadata,TRUE,TRUE,32,0.1775847251800065,0.6452895540821435,1.2060729314022287,0.11648370988756823,1.2074538353565103,0.7298836218903036,1.0836899108669076,0.6724356550898424,0.22268801937620572,1.268571410930565,1.0564632473896662,0.5276921716981252,0.32784433914083566,1.0038139050426753,0.5656154941765174,0.8819647631682371,0.9127394898764017,1.3687912506652082,0.654274508362837,0.8461947617652344,1.4786233833169662,0.19099696820191184,1.1732325219342283,1.3791163349774607,0.3552491895202817,1.8804242706417797,1.7821546647073858,1.233495220108615,1.3788366875595135,1.480249111236093,1.8542719923781803,2.2723750262241422
POOLED_ALL,11,RENOVISOR,EUROPE,11,rv__5788c16f275be600013590a8,rv,decision,Content_Export_RV-Decision_956.xlsx,5788c16f275be600013590a8,5788c16f275be600013590a8,NA,GB,GB,northern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,1.096165068135219,2.064038150971874,0.3864076362049562,0.5236780706289681,1.016706096917491,0.5087181926716776,1.4331724099766516,1.3897406728790225,1.905521065663454,0.8287714669079786,0.05230101156628634,0.9431093329701532,0.24023587104510977,0.6979058184032558,0.6603148813372177,0.2840744643599072,0.16621379687098492,1.2628528156017136,1.6807716491348572,1.0374051302474918,0.1065791592368462,1.5481352231300376,1.0168556396452753,1.3791163349774607,1.8482912708662995,1.9186605673724577,1.7821546647073858,1.233495220108615,1.3788366875595135,1.480249111236093,1.2057351738237205,2.480469710043089
POOLED_ALL,12,RENOVISOR,EUROPE,12,rv__57e928630cb6700001dd8f8a,rv,decision,Content_Export_RV-Decision_956.xlsx,57e928630cb6700001dd8f8a,57e928630cb6700001dd8f8a,NA,PT,PT,southern_europe,25_34,female,employed,usable_partial,TRUE,TRUE,31,0.25912948967092797,1.6029448569827118,0.5093574304845471,0.7797427828355826,0.9022574538540795,0.09060526598734556,1.4720037987666232,0.7620987823134899,0.4780731095809649,0.5648915004944268,0.1908965439357804,0.17851700246432237,0.021954995194557344,0.6553628253171075,0.23416763911406602,0.18690452873256183,0.42230617771849877,0.43498206586081667,1.0639317289764676,0.7206214356310527,0.3098102544360529,0.38487386176307264,0,0.6161203957101499,1.4003786464624943,0.8862805556441552,1.154403026688966,0.16374558818384868,0.026027347362007708,0.6337193123521337,0.0998678837557572,0.0999043693118517
POOLED_ALL,13,RENOVISOR,EUROPE,13,rv__58404fd8ad98e40001ce915f,rv,decision,Content_Export_RV-Decision_956.xlsx,58404fd8ad98e40001ce915f,58404fd8ad98e40001ce915f,NA,GB,GB,northern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.11355808472061649,1.3191951376047657,0.5913239600042743,0.07380625785313248,0.7115097154150603,1.6888011557447407,1.4720037987666232,0.1344568917479574,0.4355089278801717,0.25703153967861636,0.13249303159303907,0.3199835910621112,0.32784433914083566,1.8546737667656408,0.23932929668943584,0.056020310335801585,0.3133437905183558,0.8169949141898859,0.6952402304242,0.009039254204022802,0.99086875483887,1.160381436007716,0.586819213350654,1.3028167410507296,0.4659239552200281,1.498061303335001,1.0436233258621859,1.1188791881166757,1.3386977151331843,0.2874116673541504,1.164935078274362,0.30799905313079856
POOLED_ALL,18,RENOVISOR,EUROPE,18,rv__598b108e504c5200011964a1,rv,decision,Content_Export_RV-Decision_956.xlsx,598b108e504c5200011964a1,598b108e504c5200011964a1,NA,CH,CH,western_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.18634378719577224,0.29060240485971084,1.4109892552015468,1.3968072709206407,0.253715143161414,1.068086754086766,1.0836899108669076,1.3897406728790225,1.4996134704000015,1.268571410930565,1.2874558013388229,0.3199835910621112,1.4203062818061154,0.27247588754177304,1.3705602850424705,1.0277196666092552,1.4031728020343048,1.2628528156017136,1.0639317289764676,0.42761700798462865,1.5698430446711344,0.7783874996038923,0.5078189626720181,1.3791163349774607,0.7645323714892317,0.924516852374833,0.06417368240561383,1.233495220108615,0.5760572390329299,0.9030697029061207,1.2057351738237205,0.39952287185362073
POOLED_ALL,21,RENOVISOR,EUROPE,21,rv__59da7e94416c900001ea5b52,rv,decision,Content_Export_RV-Decision_956.xlsx,59da7e94416c900001ea5b52,59da7e94416c900001ea5b52,NA,FR,FR,western_europe,35_44,female,employed,usable_partial,TRUE,TRUE,31,0.905441749931564,1.4828333412524526,1.615905579000865,1.8040016316620406,0.12778033371662453,1.2678612403064402,0,0.8518375077121652,0.4780731095809649,0.6528514892989441,1.2874558013388229,0.361525307189314,0.2841458614342245,1.1233357492647387,1.3705602850424705,0.3961150850315104,1.4031728020343048,0.6472114260436329,1.473588949590098,0.9299103125213556,0.46246790732093257,1.5481352231300376,1.3296094042231816,1.3791163349774607,1.137792891825736,2.071605754295169,1.7821546647073858,1.233495220108615,1.3788366875595135,1.480249111236093,1.2057351738237205,1.6814239663358477
POOLED_ALL,22,RENOVISOR,EUROPE,22,rv__59dbb88b0fb3a90001bd90b0,rv,decision,Content_Export_RV-Decision_956.xlsx,59dbb88b0fb3a90001bd90b0,59dbb88b0fb3a90001bd90b0,NA,GB,GB,northern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.03201332022969501,0.4897093234296411,0.42739090096481985,0.3102908104567893,0.6733601677272564,0.10916922023232883,1.4720037987666232,0.7620987823134899,1.0314074716912764,0.3889715228853923,0.17869154238287044,0.2369001588077056,1.0705069474707223,0.14484690828332822,0.09728021594838529,0.6727542068692887,0.11717046565519461,0.7110564791263911,0.2879370990485133,1.0374051302474918,0.46246790732093257,0.5011999978997692,0.313159669344986,0.4635212078566877,0.0193147212174277,1.536297600065679,1.117476459746706,1.0588254197301699,0.5359182666066007,0.13349715846615787,0.2630682659531919,1.8145667218224593
